label	sampleid	d	arrival	iforderpv_24h	decisionhabit_user	historyvisit_7ordernum	historyvisit_totalordernum	hotelcr	ordercanceledprecent	landhalfhours	ordercanncelednum	commentnums	starprefer	novoters	consuming_capacity	historyvisit_avghotelnum	cancelrate	historyvisit_visit_detailpagenum	delta_price1	price_sensitive	hoteluv	businessrate_pre	ordernum_oneyear	cr_pre	avgprice	lowestprice	firstorder_bu	customereval_pre2	delta_price2	commentnums_pre	customer_value_profit	commentnums_pre2	cancelrate_pre	novoters_pre2	novoters_pre	ctrip_profits	deltaprice_pre2_t1	lowestprice_pre	uv_pre	uv_pre2	lowestprice_pre2	lasthtlordergap	businessrate_pre2	cityuvs	cityorders	lastpvgap	cr	sid	visitnum_oneyear	h
0	48870	2016-05-20	2016-05-20	0	4.0	1	4	1.04	0.0	0	0	3368	84.4	5401	85.0	5.2	3841	246	495.0	36.0	451.967	0.12	4	1.03	1051.0	598.0	13.0	4.3	436.0	2735	1.473	4466.0	0.13	6981.0	3943	3.093	12.0	556.0	132.907	498.859	615.0	1725	0.08	6.74	1.073	319	1.01	616	22082	22
0	48871	2016-05-20	2016-05-21	0	4.0	NULL	5	1.19	0.98	18	120	749	65.7	1239	28.0	4.0	356	NULL	206.0	55.0	8.887	0.49	5	1.13	276.0	69.0	13.0	2.1	174.0	528	0.679	495.0	0.31	771.0	713	1.093	1.0	70.0	8.753	14.005	102.0	92977	0.53	3.44	0.54	23351	1.0	280	2511	22
0	48872	2016-05-20	2016-05-30	0	NULL	NULL	NULL	1.01	0.67	0	2	491	66.7	583	26.0	NULL	284	NULL	46.0	27.0	158.74	0.05	3	1.01	394.0	299.0	13.0	3.4	-46.0	1574	0.653	971.0	0.37	1081.0	1913	1.013	-28.0	348.0	138.287	125.725	440.0	149677	0.1	1.0	0.04	247	NULL	748	7376	23
0	48873	2016-05-20	2016-06-01	0	NULL	NULL	NULL	1.03	0.11	42	1	NULL	70.0	6	53.0	NULL	11	NULL	312.0	29.0	1.667	0.13	9	1.03	510.0	161.0	13.0	4.0	198.0	1330	3.789	2074.0	0.25	3000.0	2060	3.767	NULL	198.0	139.873	153.424	312.0	1965	0.32	0.427	0.033	732	NULL	214	13973	14
0	48875	2016-05-20	2016-06-17	0	3.0	NULL	14	1.04	0.43	0	6	572	65.7	876	33.0	5.7	1792	19	-258.0	0.0	152.407	0.34	14	1.04	363.0	620.0	13.0	4.7	-196.0	572	2.1	1444.0	0.18	2123.0	876	3.5	NULL	620.0	152.407	151.513	559.0	74809	0.45	0.14	0.047	13429	1.04	184	3481	1
0	48876	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.03	NULL	0	NULL	19	NULL	42	NULL	NULL	80	NULL	NULL	NULL	9.68	0.05	NULL	1.05	NULL	129.0	NULL	2.7	NULL	223	NULL	367.0	0.41	521.0	314	NULL	2.0	187.0	14.293	14.464	141.0	NULL	0.12	0.08	0.02	NULL	NULL	1	NULL	23
1	48878	2016-05-20	2016-05-22	0	4.0	NULL	1	1.11	0.0	1	0	2251	46.7	3422	19.0	3.0	2415	NULL	8.0	0.0	66.747	0.53	1	1.06	192.0	100.0	NULL	2.2	67.0	409	NULL	588.0	0.31	1056.0	899	1.96	3.0	184.0	118.213	57.4	125.0	3154	0.41	1.553	0.24	3141	1.33	31	692	19
0	48880	2016-05-20	2016-05-20	0	6.0	NULL	46	1.07	0.98	0	398	1052	50.0	1342	20.0	8.8	842	9	143.0	95.0	56.56	NULL	46	1.05	208.0	174.0	12.0	1.4	93.0	NULL	0.977	43.0	0.63	74.0	110	0.82	0.0	65.0	13.853	9.91	114.0	21896	0.08	8.247	1.947	7892	1.08	513	15017	10
1	48881	2016-05-20	2016-05-20	0	4.0	NULL	15	1.04	0.47	0	25	1337	83.6	1754	45.0	4.4	1009	NULL	82.0	6.0	115.967	0.14	15	1.04	432.0	278.0	3.0	4.5	82.0	1664	3.553	1664.0	0.22	2431.0	2431	3.78	5.0	350.0	129.473	129.473	350.0	7470	0.14	0.353	0.047	823	1.19	571	5462	14
1	48883	2016-05-20	2016-05-20	1	NULL	NULL	NULL	1.02	0.41	5	725	NULL	70.5	3	25.0	NULL	6	NULL	82.0	5.0	0.74	0.33	19	1.1	270.0	118.0	NULL	3.0	122.0	1610	2.383	637.0	0.33	933.0	2477	7.427	10.0	188.0	51.26	24.146	149.0	154832	0.36	11.873	2.727	265	NULL	28	4991	0
0	48885	2016-05-20	2016-05-21	0	NULL	NULL	NULL	1.15	NULL	3	NULL	594	40.0	1052	1.0	NULL	597	NULL	-73.0	1.0	15.58	0.5	NULL	1.03	195.0	243.0	NULL	2.9	-6.0	321	NULL	483.0	0.55	739.0	508	1.153	-1.0	268.0	8.987	15.809	201.0	NULL	0.47	10.607	1.8	56312	NULL	34	810	10
1	48886	2016-05-20	2016-05-21	0	2.0	NULL	2	1.1	0.5	0	1	3152	86.0	4288	64.0	1.7	3251	17	331.0	12.0	127.52	0.7	2	1.16	615.0	492.0	13.0	4.1	290.0	1062	0.129	1731.0	0.3	2340.0	1435	0.127	2.0	284.0	29.973	57.272	325.0	292562	0.67	6.133	1.133	10925	1.0	76	744	1
0	48887	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.01	0.38	0	901	6	75.7	7	43.0	NULL	8	NULL	58.0	25.0	2.667	NULL	26	1.05	389.0	253.0	13.0	2.9	-12.0	53	1.499	676.0	0.22	1014.0	126	3.207	5.0	331.0	34.58	64.158	401.0	9420	0.5	66.007	14.453	5959	NULL	30	2097	22
0	48888	2016-05-20	2016-05-25	0	NULL	NULL	NULL	1.05	NULL	0	NULL	9732	NULL	13934	NULL	NULL	4755	NULL	NULL	NULL	449.2	0.02	NULL	1.01	NULL	227.0	NULL	3.0	NULL	674	NULL	1487.0	0.34	2067.0	1238	NULL	-10.0	147.0	45.653	149.204	251.0	NULL	0.05	2.253	0.287	NULL	NULL	7	NULL	21
1	48889	2016-05-20	2016-05-24	0	NULL	NULL	NULL	1.06	NULL	2	NULL	4122	NULL	6354	NULL	NULL	3204	82	NULL	NULL	218.54	0.69	NULL	1.07	NULL	707.0	5.0	4.8	NULL	213	NULL	1733.0	0.3	2169.0	557	NULL	31.0	778.0	151.38	138.942	715.0	NULL	0.56	10.56	1.08	NULL	NULL	23	NULL	10
0	48891	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.05	NULL	0	NULL	399	40.0	637	13.0	NULL	122	NULL	64.0	0.0	7.767	NULL	NULL	1.08	152.0	68.0	13.0	1.2	-1.0	NULL	NULL	338.0	0.5	248.0	NULL	NULL	-1.0	88.0	0.16	5.158	153.0	NULL	0.53	0.26	0.02	NULL	NULL	3	NULL	16
0	48894	2016-05-20	2016-05-21	0	2.0	NULL	7	1.08	0.43	0	3	3	65.7	171	29.0	6.5	501	2	202.0	38.0	24.7	0.49	7	1.09	361.0	70.0	7.0	2.7	215.0	3689	4.666	1635.0	0.45	2300.0	5807	4.66	-9.0	159.0	170.553	76.888	147.0	16263	0.46	32.013	5.567	3365	1.04	168	7856	21
0	48895	2016-05-20	2016-05-23	0	NULL	NULL	NULL	1.01	NULL	1	NULL	NULL	NULL	NULL	NULL	NULL	46	NULL	NULL	NULL	9.053	NULL	NULL	1.07	NULL	128.0	12.0	1.7	NULL	NULL	NULL	323.0	0.12	387.0	35	0.027	-8.0	126.0	2.353	36.865	100.0	NULL	0.12	1.833	0.267	20652	NULL	7	126	18
0	48898	2016-05-20	2016-05-20	0	NULL	NULL	1	1.05	0.0	0	0	101	80.0	152	39.0	NULL	102	NULL	352.0	38.0	4.753	NULL	1	1.02	398.0	127.0	13.0	2.2	347.0	6	0.037	18.0	0.58	46.0	13	0.033	1.0	46.0	3.16	3.633	51.0	243844	NULL	1.507	0.287	23605	NULL	24	142	12
0	48899	2016-05-20	2016-05-20	0	1.0	NULL	7	1.12	1.0	0	620	2221	40.0	3490	25.0	17.2	1212	NULL	48.0	17.0	43.553	0.09	7	1.03	230.0	180.0	7.0	2.0	12.0	293	0.458	626.0	0.46	1113.0	533	0.453	-47.0	182.0	34.007	45.787	218.0	40466	0.29	36.467	6.96	1616	1.0	32	2341	18
0	48900	2016-05-20	2016-05-20	0	1.0	NULL	40	1.11	0.75	0	606	1501	73.9	3272	34.0	1.0	2361	2	82.0	37.0	84.853	0.29	40	1.08	362.0	299.0	7.0	5.0	48.0	788	7.175	2592.0	0.26	4055.0	1789	7.173	10.0	280.0	257.167	142.051	314.0	135518	0.44	5.347	1.247	485	1.0	60	1417	21
1	48901	2016-05-20	2016-05-23	1	2.0	NULL	28	1.14	0.29	0	107	245	88.8	479	51.0	6.0	174	63	493.0	50.0	4.473	0.84	28	1.15	708.0	158.0	5.0	3.7	503.0	272	15.743	466.0	0.39	635.0	413	8.413	12.0	215.0	5.14	6.423	205.0	5079	0.74	NULL	NULL	1869	1.19	97	9218	10
1	48902	2016-05-20	2016-05-20	0	3.0	NULL	2	1.11	0.5	24	1	988	60.0	1528	15.0	2.5	1034	62	-70.0	79.0	41.107	0.61	2	1.11	139.0	88.0	7.0	2.1	-53.0	332	0.087	876.0	0.41	1390.0	560	0.113	7.0	209.0	7.867	40.72	192.0	310135	0.46	67.14	14.507	1690	1.0	410	2993	11
0	48903	2016-05-20	2016-05-20	0	2.0	NULL	NULL	1.05	NULL	0	NULL	424	40.0	819	18.0	1.5	1222	2	16.0	5.0	102.48	0.25	NULL	1.04	189.0	120.0	13.0	2.5	16.0	1701	0.65	1701.0	0.48	3017.0	3017	0.647	NULL	173.0	124.953	124.953	173.0	NULL	0.25	66.007	14.453	215	1.0	45	670	8
1	48904	2016-05-20	2016-05-20	0	2.0	1	33	1.05	0.02	6	5	2899	99.3	4189	100.0	3.5	3329	18	3784.0	100.0	332.907	NULL	33	1.0	4664.0	2067.0	12.0	5.0	3596.0	3	143.976	473.0	0.39	722.0	18	151.173	120.0	880.0	42.48	122.423	1068.0	448	0.49	66.007	14.453	447	1.48	70	2703	0
0	48905	2016-05-20	2016-05-20	0	NULL	NULL	1	1.14	0.0	0	0	445	40.0	880	11.0	NULL	321	4	49.0	7.0	6.12	0.54	1	1.12	119.0	79.0	13.0	2.0	49.0	249	-0.054	249.0	0.39	452.0	452	-0.053	0.0	70.0	4.62	4.62	70.0	354834	0.54	3.827	0.853	59860	1.0	41	144	22
1	48906	2016-05-20	2016-05-20	1	4.0	NULL	31	1.03	0.19	10	249	719	92.1	969	100.0	9.3	524	NULL	1027.0	100.0	102.88	0.47	31	1.03	1138.0	1053.0	12.0	5.0	243.0	915	37.92	1997.0	0.17	2835.0	1213	63.78	48.0	111.0	179.407	159.02	894.0	17928	0.53	66.007	14.453	2042	1.23	152	3490	14
0	48908	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.05	NULL	0	NULL	895	100.0	1578	76.0	NULL	366	NULL	573.0	0.0	25.553	0.68	NULL	1.05	763.0	190.0	13.0	4.0	526.0	895	NULL	1636.0	0.24	2313.0	1579	NULL	-17.0	190.0	25.553	75.373	237.0	NULL	0.59	8.247	1.947	NULL	NULL	5	NULL	15
0	48911	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.04	1.0	0	1	1143	80.0	1677	55.0	NULL	928	NULL	337.0	10.0	91.307	0.33	1	1.07	502.0	328.0	13.0	2.5	295.0	646	9.998	694.0	0.39	1183.0	1172	10.353	38.0	165.0	45.253	33.39	207.0	282764	0.36	7.373	1.227	24974	NULL	275	265	0
0	48912	2016-05-20	2016-05-20	0	1.0	NULL	1	1.02	0.0	0	0	NULL	60.0	NULL	48.0	3.2	30	NULL	130.0	16.0	4.467	0.34	1	1.03	488.0	53.0	7.0	1.9	258.0	247	0.402	174.0	0.54	280.0	337	1.593	14.0	358.0	16.753	18.95	230.0	40767	0.52	20.513	4.347	17178	1.2	63	1283	15
0	48913	2016-05-20	2016-05-26	0	NULL	NULL	NULL	1.02	NULL	1	NULL	2473	NULL	3382	NULL	NULL	2654	NULL	NULL	NULL	628.147	0.04	NULL	1.02	NULL	790.0	12.0	4.5	NULL	2640	NULL	2640.0	0.11	3994.0	3994	0.207	0.0	588.0	401.92	401.92	588.0	NULL	0.04	3.087	0.347	1389	1.0	316	2494	17
0	48914	2016-05-20	2016-05-28	0	4.0	NULL	12	1.06	0.94	NULL	82	152	57.1	281	47.0	4.0	89	NULL	NULL	63.0	5.327	NULL	12	NULL	478.0	124.0	13.0	NULL	NULL	NULL	2.691	NULL	NULL	NULL	NULL	5.62	NULL	NULL	NULL	NULL	NULL	109743	NULL	0.033	0.007	416	1.0	137	4680	20
0	48915	2016-05-20	2016-05-20	0	2.0	NULL	22	1.1	0.33	0	239	84	43.2	147	21.0	3.3	327	NULL	121.0	35.0	15.54	0.46	22	1.1	221.0	100.0	13.0	2.1	74.0	84	0.635	155.0	0.39	221.0	147	0.953	7.0	100.0	15.54	30.395	147.0	41784	0.46	67.14	14.507	20990	1.31	7	2357	11
0	48917	2016-05-20	2016-06-02	0	NULL	NULL	NULL	1.02	NULL	0	NULL	39	70.0	1230	38.0	NULL	1400	NULL	-185.0	0.0	282.62	0.04	NULL	1.01	249.0	365.0	7.0	3.5	1.0	390	NULL	1457.0	0.17	1534.0	699	0.42	NULL	434.0	278.667	271.074	248.0	NULL	0.03	1.1	0.06	415	NULL	149	762	13
1	48918	2016-05-20	2016-05-20	0	NULL	NULL	10	1.04	0.09	23	126	53	52.5	136	49.0	NULL	53	9	166.0	44.0	3.827	0.72	10	1.13	539.0	125.0	12.0	3.1	231.0	2123	2.734	1585.0	0.38	2475.0	3293	3.727	0.0	373.0	42.607	34.759	307.0	75257	0.65	36.467	6.96	179	1.0	29	666	9
1	48921	2016-05-20	2016-05-20	0	1.0	NULL	8	1.06	0.28	2	309	764	88.3	1363	43.0	3.5	2155	3	101.0	49.0	149.88	NULL	8	1.02	389.0	594.0	NULL	3.2	21.0	16	2.189	1042.0	0.64	1738.0	26	1.393	27.0	288.0	15.6	64.709	368.0	26345	0.57	11.24	2.633	16029	1.33	15	632	12
1	48923	2016-05-20	2016-05-21	1	1.0	6	20	1.02	0.26	48	193	NULL	87.0	31	47.0	1.8	40	61	351.0	40.0	14.047	0.48	20	1.06	508.0	334.0	NULL	3.6	272.0	1402	6.555	1223.0	0.34	973.0	1607	7.253	-3.0	157.0	99.4	62.415	236.0	1575	0.49	12.0	2.187	439	1.3	473	1574	10
0	48924	2016-05-20	2016-05-20	1	2.0	1	87	1.1	0.51	4	1439	863	73.0	1453	54.0	2.2	1013	6	320.0	35.0	44.333	0.69	87	1.11	531.0	398.0	NULL	2.2	368.0	252	15.048	376.0	0.55	612.0	389	18.887	NULL	211.0	7.76	16.722	163.0	14943	0.62	23.373	5.427	768	1.33	88	6511	15
0	48925	2016-05-20	2016-05-24	1	NULL	NULL	10	1.02	0.92	9	108	3	56.2	4	23.0	NULL	5	NULL	15.0	11.0	0.707	0.31	10	1.08	239.0	146.0	NULL	2.5	25.0	89	0.906	71.0	0.41	145.0	216	3.127	3.0	224.0	9.92	6.62	214.0	68001	0.34	2.287	0.367	67073	1.25	13	431	17
0	48926	2016-05-20	2016-05-20	0	7.0	NULL	1	1.07	1.0	28	1	8551	100.0	10289	48.0	6.5	2765	5	NULL	2.0	145.327	0.51	1	1.07	NULL	60.0	NULL	2.4	NULL	993	2.276	866.0	0.42	1901.0	2184	2.487	4.0	100.0	54.193	47.214	109.0	35219	0.48	67.14	14.507	35083	1.0	8	367	13
1	48927	2016-05-20	2016-05-21	0	3.0	NULL	1	1.07	0.0	0	0	1700	100.0	2397	48.0	5.6	1549	79	-90.0	23.0	92.627	0.63	1	1.07	489.0	579.0	5.0	5.4	-50.0	1700	0.634	1981.0	0.33	2807.0	2397	1.113	13.0	579.0	92.627	97.472	539.0	92331	0.61	1.06	0.2	1902	1.09	13	1486	21
0	48929	2016-05-20	2016-05-20	0	4.0	1	21	1.15	0.59	3	1086	225	73.1	538	38.0	9.0	214	222	346.0	22.0	6.373	0.47	21	1.08	406.0	60.0	NULL	2.1	299.0	203	4.436	331.0	0.28	440.0	269	5.593	-4.0	60.0	8.127	19.513	107.0	2943	0.37	5.347	1.247	10	1.09	98	3176	17
0	48931	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.03	NULL	NULL	NULL	NULL	NULL	155	NULL	NULL	761	5	NULL	NULL	114.147	NULL	NULL	NULL	NULL	798.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	14.747	3.08	NULL	NULL	5	NULL	20
1	48932	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.11	NULL	0	NULL	155	NULL	271	NULL	NULL	241	NULL	NULL	NULL	6.62	NULL	NULL	1.07	NULL	144.0	NULL	1.5	NULL	29	NULL	67.0	0.45	149.0	86	NULL	0.0	70.0	3.3	8.751	75.0	NULL	0.58	7.107	1.727	NULL	NULL	5	NULL	10
1	48933	2016-05-20	2016-05-21	0	NULL	NULL	3	1.06	0.0	2	0	1231	85.0	1764	100.0	NULL	1122	NULL	1033.0	78.0	84.673	0.75	3	1.11	1389.0	799.0	NULL	3.7	1053.0	1670	1.694	1211.0	0.21	1826.0	2520	1.627	7.0	356.0	48.127	32.627	335.0	131735	0.77	1.713	0.28	23851	1.0	177	179	11
0	48934	2016-05-20	2016-05-20	1	NULL	NULL	2	1.09	1.0	45	2	35	NULL	154	NULL	NULL	564	2	NULL	NULL	23.14	0.57	2	1.1	NULL	98.0	7.0	1.8	NULL	248	NULL	611.0	0.37	948.0	450	-0.053	-6.0	60.0	11.793	36.639	109.0	134161	0.5	36.467	6.96	154	1.0	157	690	18
0	48936	2016-05-20	2016-06-03	1	NULL	NULL	4	1.02	0.67	0	479	165	60.0	196	34.0	NULL	60	2	60.0	14.0	11.533	0.16	4	1.02	324.0	191.0	13.0	4.5	-83.0	795	-0.076	655.0	0.4	770.0	1062	-0.073	NULL	264.0	24.86	37.688	407.0	102856	0.17	0.1	0.013	16138	1.0	13	231	22
0	48938	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.06	0.02	0	2	90	90.5	195	95.0	NULL	152	NULL	891.0	100.0	7.353	NULL	18	1.17	960.0	168.0	13.0	2.6	827.0	4	52.385	346.0	0.37	513.0	88	58.16	-10.0	69.0	7.113	10.684	133.0	113043	0.54	0.32	0.073	300	NULL	145	6806	0
0	48940	2016-05-20	2016-05-22	0	2.0	NULL	3	1.05	0.01	6	1	965	37.8	1304	26.0	2.0	467	NULL	-239.0	3.0	38.16	0.24	3	1.03	261.0	236.0	13.0	2.8	-53.0	361	0.328	612.0	0.42	1010.0	550	3.933	7.0	500.0	64.527	64.155	314.0	139936	0.35	15.64	2.627	6572	1.0	63	1344	13
0	48941	2016-05-20	2016-06-02	0	NULL	NULL	1	1.03	1.0	1	1	31	40.0	60	28.0	NULL	76	NULL	91.0	45.0	8.087	NULL	1	1.01	259.0	70.0	12.0	2.6	102.0	76	0.687	662.0	0.45	996.0	67	0.94	NULL	168.0	8.607	34.417	157.0	361611	0.18	0.6	0.067	2310	NULL	4	16	11
0	48943	2016-05-20	2016-05-20	0	NULL	NULL	NULL	1.03	NULL	0	NULL	208	55.0	446	62.0	NULL	263	NULL	574.0	0.0	39.44	NULL	NULL	1.05	685.0	589.0	13.0	3.3	293.0	NULL	3.073	533.0	0.18	737.0	63	3.067	19.0	111.0	13.793	50.502	392.0	NULL	0.07	1.607	0.3	18690	1.0	5	240	21
0	48944	2016-05-20	2016-05-20	0	5.0	NULL	22	1.05	0.12	1	131	1289	80.7	1978	42.0	10.0	533	NULL	291.0	10.0	46.68	0.56	22	1.09	458.0	262.0	12.0	2.6	208.0	3162	0.909	695.0	0.3	1121.0	5231	7.113	14.0	167.0	104.493	25.789	250.0	131797	0.29	8.247	1.947	3267	1.0	379	5616	5
1	48945	2016-05-20	2016-05-20	0	3.0	NULL	5	1.08	0.4	0	2	158	57.5	236	20.0	3.0	197	2	-5.0	0.0	8.86	0.61	5	1.06	183.0	178.0	12.0	2.9	-38.0	653	0.293	954.0	0.24	1424.0	1113	1.48	6.0	188.0	36.713	58.76	221.0	59376	0.61	32.213	7.547	2139	1.25	389	1548	7
1	48948	2016-05-20	2016-05-20	1	12.0	1	4	1.05	0.0	38	0	1203	65.0	1640	24.0	12.0	2242	32	150.0	97.0	198.327	NULL	4	1.07	250.0	299.0	13.0	3.8	85.0	NULL	0.66	1369.0	0.42	1445.0	139	0.66	-5.0	100.0	29.26	80.425	165.0	112762	0.39	11.873	2.727	26402	1.1	50	1024	12
0	48956	2016-05-20	2016-05-30	0	NULL	NULL	NULL	1.06	0.48	1	246	1272	81.7	1769	38.0	NULL	1333	NULL	266.0	28.0	105.793	0.29	24	1.07	366.0	495.0	10.0	4.4	-56.0	449	5.138	1128.0	0.3	1728.0	840	4.92	39.0	100.0	60.593	78.523	422.0	27630	0.36	0.38	0.02	50	NULL	280	20671	11
0	48957	2016-05-20	2016-05-20	0	1.0	NULL	1	1.06	0.0	0	0	1669	73.3	2032	33.0	2.7	912	NULL	65.0	0.0	56.547	0.32	1	1.09	334.0	100.0	13.0	3.0	134.0	987	0.449	1429.0	0.32	2159.0	1451	0.447	0.0	269.0	158.3	94.792	200.0	222164	0.35	8.247	1.947	16258	1.0	153	524	16
1	48959	2016-05-20	2016-05-20	0	1.0	NULL	15	1.09	0.33	0	5	606	82.8	348	44.0	1.0	851	NULL	107.0	17.0	40.807	0.76	15	1.2	415.0	226.0	13.0	4.1	146.0	1410	4.205	1799.0	0.17	2596.0	2406	7.22	10.0	308.0	88.173	54.211	269.0	101370	0.69	5.767	1.167	1677	1.07	77	632	16
1	48961	2016-05-20	2016-05-20	0	2.0	NULL	39	1.02	0.08	NULL	186	255	60.0	304	22.0	1.8	143	NULL	NULL	8.0	25.887	NULL	39	NULL	234.0	228.0	NULL	NULL	NULL	NULL	1.958	NULL	NULL	NULL	NULL	1.507	NULL	NULL	NULL	NULL	NULL	33758	NULL	16.473	2.847	3648	1.09	247	400	17
1	48963	2016-05-20	2016-05-20	0	2.0	NULL	56	1.18	0.51	0	2157	264	64.4	514	19.0	4.2	421	NULL	74.0	5.0	10.193	0.63	56	1.07	212.0	188.0	13.0	2.5	74.0	111	1.843	111.0	0.54	134.0	134	0.94	0.0	138.0	5.753	5.753	138.0	33591	0.63	0.147	0.033	19209	1.39	223	5278	19
0	48966	2016-05-20	2016-05-20	0	16.0	2	21	1.06	0.67	0	309	7	100.0	31	100.0	14.8	145	118	753.0	100.0	7.533	0.74	21	1.08	1000.0	144.0	13.0	3.3	758.0	120	20.0	289.0	0.18	441.0	241	20.0	1.0	247.0	30.74	20.572	242.0	733	0.65	21.08	4.68	651	1.36	112	2722	13
0	48969	2016-05-20	2016-05-20	0	4.0	NULL	6	1.11	0.17	0	1	393	71.4	678	56.0	3.5	387	NULL	437.0	14.0	16.24	0.6	6	1.11	537.0	424.0	13.0	4.0	245.0	1619	9.042	2362.0	0.34	2971.0	1951	12.42	17.0	100.0	39.013	53.18	292.0	175965	0.66	1.7	0.373	8086	1.0	221	2800	10
0	48973	2016-05-20	2016-05-21	0	2.0	NULL	13	1.04	0.0	0	0	4070	98.8	5387	97.0	2.2	2113	NULL	449.0	19.0	235.427	0.27	13	1.05	1087.0	660.0	13.0	5.0	449.0	88	8.278	88.0	0.28	619.0	619	10.86	0.0	638.0	233.053	233.053	638.0	9163	0.27	4.933	0.853	724	1.37	178	2241	21
1	48974	2016-05-20	2016-06-09	0	NULL	NULL	3	1.13	0.01	0	2	NULL	60.0	76	28.0	NULL	19	NULL	-1.0	0.0	0.84	NULL	3	1.06	195.0	108.0	4.0	2.9	-3.0	NULL	-0.003	17.0	0.37	76.0	175	0.0	NULL	196.0	20.8	9.386	199.0	212279	NULL	2.893	0.393	NULL	NULL	1	NULL	12
0	48975	2016-05-20	2016-05-24	0	NULL	NULL	9	1.04	0.98	0	298	6236	81.5	8254	39.0	NULL	4030	NULL	-278.0	33.0	456.953	0.27	9	1.05	410.0	966.0	13.0	4.7	-115.0	4265	3.211	2321.0	0.27	3070.0	5362	3.66	15.0	688.0	420.373	186.944	526.0	92546	0.41	3.547	0.3	6744	1.0	137	1815	10
0	48976	2016-05-20	2016-05-20	0	1.0	NULL	1	1.16	0.0	0	0	4364	80.0	7011	33.0	1.7	3228	10	-55.0	19.0	82.893	0.68	1	1.1	330.0	229.0	13.0	4.0	-102.0	1752	0.14	2412.0	0.3	3550.0	2671	0.46	5.0	385.0	39.073	51.53	432.0	48310	0.66	6.28	1.447	1441	1.17	90	405	19
1	48978	2016-05-20	2016-05-20	0	NULL	NULL	1	1.1	0.0	0	0	405	80.0	748	52.0	NULL	701	24	296.0	41.0	25.4	0.48	1	1.06	528.0	220.0	13.0	2.0	296.0	141	0.439	141.0	0.51	251.0	251	0.433	NULL	232.0	60.6	60.6	232.0	119966	0.48	67.14	14.507	59493	2.0	20	149	4
1	48979	2016-05-20	2016-05-20	0	4.0	1	51	1.09	0.47	0	435	383	57.5	725	23.0	9.6	502	11	125.0	21.0	22.607	NULL	51	1.13	253.0	195.0	13.0	3.2	63.0	NULL	2.646	1351.0	0.35	982.0	309	2.04	-5.0	128.0	52.133	40.45	190.0	1578	0.51	14.747	3.08	324	1.26	319	5272	18
0	48980	2016-05-20	2016-05-20	0	3.0	NULL	3	1.02	0.67	0	2	1011	70.0	1740	29.0	3.0	1692	NULL	-533.0	23.0	350.027	0.08	3	1.01	312.0	893.0	12.0	5.3	-474.0	4610	2.135	4610.0	0.14	4355.0	6315	2.467	-101.0	845.0	990.713	767.562	786.0	343520	0.08	16.473	2.847	27255	1.0	172	431	22
0	48982	2016-05-20	2016-06-07	0	31.0	NULL	8	1.05	0.38	5	3	490	38.0	730	26.0	31.0	416	88	79.0	63.0	31.04	0.18	8	1.09	239.0	251.0	7.0	2.0	94.0	475	1.63	989.0	0.44	1598.0	764	5.073	NULL	160.0	35.073	107.273	145.0	211096	0.27	1.887	0.153	30330	1.0	11	743	0
0	48984	2016-05-20	2016-05-20	0	NULL	NULL	1	1.11	1.0	1	58	166	NULL	260	NULL	NULL	152	NULL	NULL	NULL	5.187	NULL	1	1.03	NULL	218.0	12.0	1.8	NULL	16	NULL	55.0	0.63	86.0	22	0.433	-4.0	188.0	2.147	2.676	159.0	83632	0.61	16.253	3.733	35095	1.0	62	131	11
0	48989	2016-05-20	2016-06-12	0	4.0	NULL	27	1.03	0.33	0	9	2066	64.8	3247	48.0	6.0	2248	4	391.0	35.0	334.76	0.64	27	1.06	579.0	139.0	NULL	2.9	333.0	1675	18.844	1966.0	0.29	3132.0	2544	24.953	NULL	188.0	100.627	69.177	246.0	34604	0.52	0.68	0.06	1041	1.15	221	2913	17
0	48990	2016-05-20	2016-05-20	0	3.0	NULL	8	1.1	0.25	0	2	6858	71.4	9342	30.0	2.5	6527	39	-265.0	13.0	309.74	0.58	8	1.08	294.0	880.0	NULL	5.0	-361.0	7287	1.995	4590.0	0.18	6656.0	10706	3.953	14.0	559.0	256.833	206.79	655.0	41888	0.63	67.14	14.507	1705	1.06	198	2074	17
0	48993	2016-05-20	2016-05-24	0	NULL	NULL	NULL	1.05	0.33	0	8	3146	82.9	3893	78.0	NULL	1569	NULL	-450.0	70.0	130.42	0.42	24	1.02	780.0	912.0	NULL	4.1	85.0	1406	12.399	2321.0	0.43	2990.0	2026	17.513	25.0	1230.0	198.087	187.743	695.0	61048	0.65	10.56	1.08	3556	NULL	332	6778	7
